,MW,type
CRNabcpp,263.6097811375,proteozyme
CRNDabcpp,263.6097811375,proteozyme
DNTPPA_num1,22.8570333834,proteozyme
DNTPPA_num2,19.715310648299997,proteozyme
CTBTabcpp,263.6097811375,proteozyme
NTPP9,55.575090062099996,proteozyme
NTPP10,55.575090062099996,proteozyme
NTPP11,55.575090062099996,proteozyme
NTD10pp_num1,137.9074561766,proteozyme
NTD10pp_num2,80.334696952,proteozyme
NTD1pp_num1,80.334696952,proteozyme
NTD1pp_num2,137.9074561766,proteozyme
NTD2pp_num1,80.334696952,proteozyme
NTD2pp_num2,137.9074561766,proteozyme
NTD2pp_num3,130.5943360756,proteozyme
NTD3pp_num1,80.334696952,proteozyme
NTD3pp_num2,137.9074561766,proteozyme
NTD4pp_num1,137.9074561766,proteozyme
NTD4pp_num2,80.334696952,proteozyme
NTD4pp_num3,130.5943360756,proteozyme
NTD5pp_num1,137.9074561766,proteozyme
NTD5pp_num2,80.334696952,proteozyme
NTD6pp_num1,80.334696952,proteozyme
NTD6pp_num2,137.9074561766,proteozyme
NTD7pp_num1,137.9074561766,proteozyme
NTD7pp_num2,80.334696952,proteozyme
NTD7pp_num3,130.5943360756,proteozyme
NTD9pp_num1,137.9074561766,proteozyme
NTD9pp_num2,80.334696952,proteozyme
NTD9pp_num3,130.5943360756,proteozyme
PEAMNOpp,222.89008539289998,proteozyme
GAL1PPpp,120.67348176339999,proteozyme
H2O2tex_num1,54.4419989054,proteozyme
H2O2tex_num2,154.221380118,proteozyme
H2O2tex_num3,155.8510819227,proteozyme
H2O2tex_num4,159.9514217012,proteozyme
ARGDCpp,390.4123100074,proteozyme
ALLPI,42.4583613218,proteozyme
ALLK,44.669731555700004,proteozyme
ALLULPE,34.4843264116,proteozyme
ADEtex_num1,54.4419989054,proteozyme
ADEtex_num2,154.221380118,proteozyme
ADEtex_num3,155.8510819227,proteozyme
ADEtex_num4,159.9514217012,proteozyme
ADNtex,44.363444296999994,proteozyme
AGMtex_num1,54.4419989054,proteozyme
AGMtex_num2,154.221380118,proteozyme
AGMtex_num3,155.8510819227,proteozyme
AGMtex_num4,159.9514217012,proteozyme
ALAtex_num1,159.9514217012,proteozyme
ALAtex_num2,154.221380118,proteozyme
ALAtex_num3,54.4419989054,proteozyme
ALAtex_num4,155.8510819227,proteozyme
BALAtex_num1,54.4419989054,proteozyme
BALAtex_num2,154.221380118,proteozyme
BALAtex_num3,155.8510819227,proteozyme
BALAtex_num4,159.9514217012,proteozyme
DALAtex_num1,54.4419989054,proteozyme
DALAtex_num2,154.221380118,proteozyme
DALAtex_num3,155.8510819227,proteozyme
DALAtex_num4,159.9514217012,proteozyme
AMPtex_num1,155.8510819227,proteozyme
AMPtex_num2,159.9514217012,proteozyme
AMPtex_num3,154.221380118,proteozyme
AMPtex_num4,54.4419989054,proteozyme
ARBtex_num1,54.4419989054,proteozyme
ARBtex_num2,154.221380118,proteozyme
ARBtex_num3,155.8510819227,proteozyme
ARBtex_num4,159.9514217012,proteozyme
ARGtex_num1,54.4419989054,proteozyme
ARGtex_num2,154.221380118,proteozyme
ARGtex_num3,155.8510819227,proteozyme
ARGtex_num4,159.9514217012,proteozyme
ASCBtex_num1,54.4419989054,proteozyme
ASCBtex_num2,154.221380118,proteozyme
ASCBtex_num3,155.8510819227,proteozyme
ASCBtex_num4,159.9514217012,proteozyme
FACOAL100t2pp_num1,164.652845272,proteozyme
FACOAL100t2pp_num2,80.2674696063,proteozyme
RIBabcpp_num1,403.9197234011,proteozyme
RIBabcpp_num2,211.6423825249,proteozyme
RIBabcpp_num3,209.0600071553,proteozyme
GPDDA3pp,107.8895878191,proteozyme
GPDDA4pp,107.8895878191,proteozyme
GPDDA2pp,107.8895878191,proteozyme
FACOAL120t2pp_num1,80.2674696063,proteozyme
FACOAL120t2pp_num2,164.652845272,proteozyme
FACOAL140t2pp_num1,80.2674696063,proteozyme
FACOAL140t2pp_num2,164.652845272,proteozyme
FE3HOXtonex,198.2360082657,proteozyme
CU2abcpp,101.4880652427,proteozyme
COBALT2abcpp,101.4880652427,proteozyme
NI2abcpp,101.4880652427,proteozyme
MG2uabcpp,131.37266760449998,proteozyme
HCYSMT2,44.1439318244,proteozyme
MMETtex_num1,54.4419989054,proteozyme
MMETtex_num2,154.221380118,proteozyme
MMETtex_num3,155.8510819227,proteozyme
MMETtex_num4,159.9514217012,proteozyme
FE3tex_num1,54.4419989054,proteozyme
FE3tex_num2,154.221380118,proteozyme
FE3tex_num3,155.8510819227,proteozyme
FE3tex_num4,159.9514217012,proteozyme
MG2tex_num1,54.4419989054,proteozyme
MG2tex_num2,154.221380118,proteozyme
MG2tex_num3,155.8510819227,proteozyme
MG2tex_num4,159.9514217012,proteozyme
Zn2tex_num1,54.4419989054,proteozyme
Zn2tex_num2,154.221380118,proteozyme
Zn2tex_num3,155.8510819227,proteozyme
Zn2tex_num4,159.9514217012,proteozyme
MMETt2pp,66.73311244339999,proteozyme
CD2tex_num1,54.4419989054,proteozyme
CD2tex_num2,154.221380118,proteozyme
CD2tex_num3,155.8510819227,proteozyme
CD2tex_num4,159.9514217012,proteozyme
GLNabcpp,170.8825352811,proteozyme
GLUabcpp,183.79850652539997,proteozyme
GLUABUTt7pp,72.7438182891,proteozyme
GLUt2rpp,62.286598061599996,proteozyme
GLUt4pp,56.0339266023,proteozyme
GLYALDtpp,157.33047976,proteozyme
ACGK,71.74320066429999,proteozyme
LCTSt3ipp_num1,56.457894735299995,proteozyme
LCTSt3ipp_num2,56.1833060286,proteozyme
LCTSt3ipp_num3,56.4144413036,proteozyme
ARBt3ipp,56.1833060286,proteozyme
14GLUCANabcpp,283.44765952020003,proteozyme
14GLUCANtexi,197.7681904691,proteozyme
DHPTPE,148.7933993199,proteozyme
NADPHQR2,57.8258193314,proteozyme
NADPHQR3,57.8258193314,proteozyme
NADPHQR4,57.8258193314,proteozyme
GLBRAN2,111.3899004237,proteozyme
ASR,53.099697305499994,proteozyme
ASO3tex_num1,54.4419989054,proteozyme
ASO3tex_num2,154.221380118,proteozyme
ASO3tex_num3,155.8510819227,proteozyme
ASO3tex_num4,159.9514217012,proteozyme
MANGLYCtex_num1,54.4419989054,proteozyme
MANGLYCtex_num2,154.221380118,proteozyme
MANGLYCtex_num3,155.8510819227,proteozyme
MANGLYCtex_num4,159.9514217012,proteozyme
FRUURt2rpp,62.2584655967,proteozyme
FRUURtex_num1,54.4419989054,proteozyme
FRUURtex_num2,154.221380118,proteozyme
FRUURtex_num3,155.8510819227,proteozyme
FRUURtex_num4,159.9514217012,proteozyme
ECAtpp,59.381557848099995,proteozyme
O16AT,28.6278868523,proteozyme
O16GALFT,49.8686903156,proteozyme
O16AUNDtpp,59.940112749799994,proteozyme
O16AP1pp,107.245446827,proteozyme
GLYCAt2rpp_num1,64.73002811159999,proteozyme
GLYCAt2rpp_num2,64.9055588433,proteozyme
GLYCAtex_num1,54.4419989054,proteozyme
GLYCAtex_num2,154.221380118,proteozyme
GLYCAtex_num3,155.8510819227,proteozyme
GLYCAtex_num4,159.9514217012,proteozyme
AGM4PCP,44.3350476775,proteozyme
4PCP,44.3350476775,proteozyme
4PCPpp,27.7889318427,proteozyme
FALDH2,103.96860901400001,proteozyme
GLYBabcpp_num1,176.5700479737,proteozyme
GLYBabcpp_num2,263.6097811375,proteozyme
GLYC3Pt6pp,66.4486179392,proteozyme
GLYCLTt4pp,156.3718627166,proteozyme
GLYCtpp,157.33047976,proteozyme
H2Otpp,125.2240730576,proteozyme
HCINNMt2rpp,54.8791747684,proteozyme
HISabcpp,181.3533594705,proteozyme
HISt2rpp,65.6293424473,proteozyme
CBIAT,29.0555531497,proteozyme
LYSabcpp,180.7039353864,proteozyme
COBALT2tex_num1,54.4419989054,proteozyme
COBALT2tex_num2,154.221380118,proteozyme
COBALT2tex_num3,155.8510819227,proteozyme
COBALT2tex_num4,159.9514217012,proteozyme
PPDOy,50.1608453032,proteozyme
NTD12pp_num1,80.334696952,proteozyme
NTD12pp_num2,137.9074561766,proteozyme
PPA2_num1,153.5687861787,proteozyme
PPA2_num2,35.5293220092,proteozyme
DIMPtex_num1,54.4419989054,proteozyme
DIMPtex_num2,154.221380118,proteozyme
DIMPtex_num3,155.8510819227,proteozyme
DIMPtex_num4,159.9514217012,proteozyme
3NTD7pp_num1,93.5532572906,proteozyme
3NTD7pp_num2,130.5943360756,proteozyme
3NTD4pp_num1,130.5943360756,proteozyme
3NTD4pp_num2,93.5532572906,proteozyme
3NTD4pp_num3,130.5943360756,proteozyme
3NTD2pp_num1,93.5532572906,proteozyme
3NTD2pp_num2,130.5943360756,proteozyme
3NTD9pp_num1,93.5532572906,proteozyme
3NTD9pp_num2,130.5943360756,proteozyme
23PDE7pp,93.5532572906,proteozyme
GALTptspp,343.5364913098,proteozyme
GALURt2rpp,61.9340837479,proteozyme
GLCNt2rpp_num1,60.7114441818,proteozyme
GLCNt2rpp_num2,62.2584655967,proteozyme
GLCNt2rpp_num3,61.3048674907,proteozyme
GLCNt2rpp_num4,60.8101059249,proteozyme
GLCptspp_num1,337.9160738856,proteozyme
GLCptspp_num2,278.8430486103,proteozyme
GLCptspp_num3,390.7967870277,proteozyme
GLCRt2rpp_num1,64.73002811159999,proteozyme
GLCRt2rpp_num2,64.9055588433,proteozyme
GLCt2pp,67.3363094725,proteozyme
GLCURt2rpp_num1,44.4695023689,proteozyme
GLCURt2rpp_num2,61.9340837479,proteozyme
ACMUMptspp,269.828640808,proteozyme
HSTPT,103.97164679189999,proteozyme
THDPS,78.9613571866,proteozyme
ACONMT,38.310341638,proteozyme
XTSNtex_num1,54.4419989054,proteozyme
XTSNtex_num2,154.221380118,proteozyme
XTSNtex_num3,155.8510819227,proteozyme
XTSNtex_num4,159.9514217012,proteozyme
GNK_num1,51.624525941799995,proteozyme
GNK_num2,27.741516092,proteozyme
HMBS,44.7105434414,proteozyme
RMK,71.412875337,proteozyme
FHL_num1,617.3620553704,proteozyme
FHL_num2,411.41075162519996,proteozyme
MEPCT,67.9861297885,proteozyme
GLUDy,384.9897443786,proteozyme
ZN2abcpp,101.4880652427,proteozyme
GLYCLTDy_num1,46.680608448200005,proteozyme
GLYCLTDy_num2,93.49884144299999,proteozyme
LYSDC_num1,1064.414923019,proteozyme
LYSDC_num2,1073.2617247275998,proteozyme
DAAD,125.75687288580001,proteozyme
UREAtpp,157.33047976,proteozyme
XANt2pp_num1,64.543534964,proteozyme
XANt2pp_num2,64.8607846386,proteozyme
XANt2pp_num3,68.360568934,proteozyme
GLYC3Pabcpp,253.9314207481,proteozyme
PPPNt2rpp,54.9345151571,proteozyme
PTRCORNt7pp,61.4092085577,proteozyme
SPMDabcpp_num1,244.4703275172,proteozyme
SPMDabcpp_num2,188.1015849594,proteozyme
HG2tex_num1,54.4419989054,proteozyme
HG2tex_num2,154.221380118,proteozyme
HG2tex_num3,155.8510819227,proteozyme
HG2tex_num4,159.9514217012,proteozyme
NTPP5_num1,22.8570333834,proteozyme
NTPP5_num2,80.3354894158,proteozyme
NTD3_num1,59.9843586453,proteozyme
NTD3_num2,35.5293220092,proteozyme
NTD3_num3,26.752785424200002,proteozyme
GLYOX,37.5553877912,proteozyme
DADNtex,44.363444296999994,proteozyme
DHAtex_num1,54.4419989054,proteozyme
DHAtex_num2,154.221380118,proteozyme
DHAtex_num3,155.8510819227,proteozyme
DHAtex_num4,159.9514217012,proteozyme
ETOHtex_num1,54.4419989054,proteozyme
ETOHtex_num2,154.221380118,proteozyme
ETOHtex_num3,155.8510819227,proteozyme
ETOHtex_num4,159.9514217012,proteozyme
MTRPOX,54.022257246,proteozyme
AGM4PCPpp,27.7889318427,proteozyme
GTPDPDP,144.9446667979,proteozyme
RNDR2_num1,357.1260567841,proteozyme
RNDR2_num2,362.0765781427,proteozyme
XAND,171.4355429362,proteozyme
HACD3_num1,210.2509481694,proteozyme
HACD3_num2,101.79488081059999,proteozyme
ACACtex_num1,54.4419989054,proteozyme
ACACtex_num2,154.221380118,proteozyme
ACACtex_num3,155.8510819227,proteozyme
ACACtex_num4,159.9514217012,proteozyme
ACNAMtex_num1,155.8510819227,proteozyme
ACNAMtex_num2,36.833717424,proteozyme
ACNAMtex_num3,159.9514217012,proteozyme
ARBTNabcpp,212.90094711659998,proteozyme
NNDMBRT,97.70286190200001,proteozyme
THRA2_num1,119.7058834636,proteozyme
THRA2_num2,192.8048576124,proteozyme
ASO3t8pp,120.1836070577,proteozyme
H2Stex_num1,154.221380118,proteozyme
H2Stex_num2,54.4419989054,proteozyme
H2Stex_num3,159.9514217012,proteozyme
H2Stex_num4,155.8510819227,proteozyme
PPK,212.463507099,proteozyme
ABUTD,268.53956636,proteozyme
E4PD_num1,197.0561617448,proteozyme
E4PD_num2,187.72146648999998,proteozyme
IG3PS,66.1803689429,proteozyme
DADK,31.151751977999997,proteozyme
DUTPDP_num1,64.0131125272,proteozyme
DUTPDP_num2,21.6219785511,proteozyme
NTP5,51.7654524209,proteozyme
FORt2pp_num1,204.6585311328,proteozyme
FORt2pp_num2,40.3688984358,proteozyme
MTAN,64.3320792067,proteozyme
DPR_num1,44.735638128400005,proteozyme
DPR_num2,285.6516334253,proteozyme
THRD_L_num1,296.884675713,proteozyme
THRD_L_num2,186.1360105808,proteozyme
4PEPTtex_num1,54.4419989054,proteozyme
4PEPTtex_num2,154.221380118,proteozyme
4PEPTtex_num3,155.8510819227,proteozyme
4PEPTtex_num4,159.9514217012,proteozyme
NAMNPP,60.6199146129,proteozyme
SELNPS,96.91105848849999,proteozyme
CRNCAR,37.2328550246,proteozyme
GALabcpp_num1,215.58739939859998,proteozyme
GALabcpp_num2,211.6423825249,proteozyme
GLYCLTt2rpp_num1,78.1477610186,proteozyme
GLYCLTt2rpp_num2,77.8202093146,proteozyme
GUAt2pp,64.543534964,proteozyme
HPPPNt2rpp,54.8791747684,proteozyme
ANHMK,52.1656466399,proteozyme
DHFR_num1,34.800123235899996,proteozyme
DHFR_num2,23.7731215362,proteozyme
PRAIi,65.3680935479,proteozyme
TYRTA_num1,115.1010083991,proteozyme
TYRTA_num2,115.00710143879999,proteozyme
TYRTA_num3,270.1798343487,proteozyme
SHKK_num1,25.805262874,proteozyme
SHKK_num2,25.2938595684,proteozyme
SADH,130.22438755829998,proteozyme
GLUSy,1137.514425477,proteozyme
GUAPRT_num1,106.270716353,proteozyme
GUAPRT_num2,89.6572410952,proteozyme
PDH,6057.872366534899,proteozyme
DMSOR2pp,170.7104385592,proteozyme
HYD3pp_num1,637.8455275955,proteozyme
HYD3pp_num2,240.0481153586,proteozyme
NO3R1pp_num1,331.46515439899997,proteozyme
NO3R1pp_num2,626.7796951696,proteozyme
AACPS5,117.9971994335,proteozyme
MANptspp,390.7967870277,proteozyme
NTD8_num1,33.5460492724,proteozyme
NTD8_num2,35.5293220092,proteozyme
NTD8_num3,59.9843586453,proteozyme
NTD8_num4,26.752785424200002,proteozyme
GALCTD,74.4937104368,proteozyme
MLTG4,91.18748869299999,proteozyme
UDPGDC,588.7125078409,proteozyme
PUNP4_num1,236.4285369521,proteozyme
PUNP4_num2,205.6436957135,proteozyme
AMAOTr,125.0391648376,proteozyme
ARGORNt7pp,65.3802446595,proteozyme
NTD11pp_num1,80.334696952,proteozyme
NTD11pp_num2,137.9074561766,proteozyme
DKGLCNR2x,93.49884144299999,proteozyme
ACGS,389.85401926030005,proteozyme
PDE1_num1,238.4269985784,proteozyme
PDE1_num2,40.862075073999996,proteozyme
MCITD,71.2580807414,proteozyme
CU2tex_num1,154.221380118,proteozyme
CU2tex_num2,54.4419989054,proteozyme
CU2tex_num3,159.9514217012,proteozyme
CU2tex_num4,155.8510819227,proteozyme
GLCATr,79.626762624,proteozyme
ALAALAr_num1,51.9272471134,proteozyme
ALAALAr_num2,86.7475781762,proteozyme
CLtex_num1,54.4419989054,proteozyme
CLtex_num2,154.221380118,proteozyme
CLtex_num3,155.8510819227,proteozyme
CLtex_num4,159.9514217012,proteozyme
CELBpts_num1,314.733602035,proteozyme
CELBpts_num2,275.7108354408,proteozyme
ACACT1r_num1,61.456228076500004,proteozyme
ACACT1r_num2,213.1858378527,proteozyme
ACACT1r_num3,107.9763626052,proteozyme
MALTptspp,278.8430486103,proteozyme
CD2abcpp,101.4880652427,proteozyme
G2PPpp_num1,137.9074561766,proteozyme
G2PPpp_num2,130.5943360756,proteozyme
Kt3pp_num1,51.7326972505,proteozyme
Kt3pp_num2,87.7141198576,proteozyme
Kt3pp_num3,179.0858563841,proteozyme
Kt3pp_num4,58.5378480557,proteozyme
AGM3PApp_num1,60.2726833912,proteozyme
AGM3PApp_num2,63.377556559599995,proteozyme
AGM3PApp_num3,41.4882535533,proteozyme
AGM3PApp_num4,41.039586965199994,proteozyme
SUCOAS,187.99922505190003,proteozyme
NTP1_num1,81.8698314099,proteozyme
NTP1_num2,51.7654524209,proteozyme
GALKr,54.7356067433,proteozyme
PANTS,83.4666459669,proteozyme
YUMPS,130.3995220581,proteozyme
DHQS,51.352975013,proteozyme
PGCD,233.3846834963,proteozyme
ADSL1r,272.30535433759997,proteozyme
SERD_D,63.265819163799996,proteozyme
AICART,75.7188594716,proteozyme
FRUpts2pp,390.7967870277,proteozyme
G6Pt6_2pp,66.8398309018,proteozyme
PROtex_num1,154.221380118,proteozyme
PROtex_num2,54.4419989054,proteozyme
PROtex_num3,159.9514217012,proteozyme
PROtex_num4,155.8510819227,proteozyme
SBTtex_num1,54.4419989054,proteozyme
SBTtex_num2,154.221380118,proteozyme
SBTtex_num3,155.8510819227,proteozyme
SBTtex_num4,159.9514217012,proteozyme
PFK_num1,184.0737556186,proteozyme
PFK_num2,85.734016976,proteozyme
PGM_num1,75.4330441944,proteozyme
PGM_num2,74.2193858847,proteozyme
TPI,71.2472504028,proteozyme
RPI_num1,60.38679817839999,proteozyme
RPI_num2,42.4583613218,proteozyme
PERD,109.27455038689999,proteozyme
PYDAMK,81.4848260804,proteozyme
AKGtex_num1,54.4419989054,proteozyme
AKGtex_num2,154.221380118,proteozyme
AKGtex_num3,155.8510819227,proteozyme
AKGtex_num4,159.9514217012,proteozyme
ALLTNtex_num1,54.4419989054,proteozyme
ALLTNtex_num2,154.221380118,proteozyme
ALLTNtex_num3,155.8510819227,proteozyme
ALLTNtex_num4,159.9514217012,proteozyme
ASNtex_num1,54.4419989054,proteozyme
ASNtex_num2,154.221380118,proteozyme
ASNtex_num3,155.8510819227,proteozyme
ASNtex_num4,159.9514217012,proteozyme
FE3HOXabcpp,212.90094711659998,proteozyme
FADRx2,700.2192966750999,proteozyme
PDE4,238.4269985784,proteozyme
AGM4PH,49.654064703100005,proteozyme
AM4PA,27.1236584826,proteozyme
ATHRDHr,143.9585776761,proteozyme
LSERDHr,143.9585776761,proteozyme
DSERDHr,143.9585776761,proteozyme
OBTFL_num1,262.7264481551,proteozyme
OBTFL_num2,281.5926338417,proteozyme
OBTFL_num3,150.75276606539998,proteozyme
THRt2pp_num1,41.1665132505,proteozyme
THRt2pp_num2,29.6831844793,proteozyme
G6PP_num1,39.2371280521,proteozyme
G6PP_num2,40.1684050944,proteozyme
G6PP_num3,30.3876847975,proteozyme
MMCD,231.18216244150003,proteozyme
GLNS,822.6369912623,proteozyme
TYMtex_num1,54.4419989054,proteozyme
TYMtex_num2,154.221380118,proteozyme
TYMtex_num3,155.8510819227,proteozyme
TYMtex_num4,159.9514217012,proteozyme
GTHS,187.8715063028,proteozyme
CMPtex_num1,54.4419989054,proteozyme
CMPtex_num2,154.221380118,proteozyme
CMPtex_num3,155.8510819227,proteozyme
CMPtex_num4,159.9514217012,proteozyme
DUMPtex_num1,54.4419989054,proteozyme
DUMPtex_num2,154.221380118,proteozyme
DUMPtex_num3,155.8510819227,proteozyme
DUMPtex_num4,159.9514217012,proteozyme
XMPtex_num1,54.4419989054,proteozyme
XMPtex_num2,154.221380118,proteozyme
XMPtex_num3,155.8510819227,proteozyme
XMPtex_num4,159.9514217012,proteozyme
3PEPTtex_num1,54.4419989054,proteozyme
3PEPTtex_num2,154.221380118,proteozyme
3PEPTtex_num3,155.8510819227,proteozyme
3PEPTtex_num4,159.9514217012,proteozyme
ANHGMtex_num1,54.4419989054,proteozyme
ANHGMtex_num2,154.221380118,proteozyme
ANHGMtex_num3,155.8510819227,proteozyme
ANHGMtex_num4,159.9514217012,proteozyme
UDPKAAT,55.009931295399994,proteozyme
ULA4NFT,588.7125078409,proteozyme
UPLA4FNT,47.9957021243,proteozyme
UPLA4FNF,43.7331714214,proteozyme
ULA4Ntppi,34.7060841983,proteozyme
HEPT1,46.945291357399995,proteozyme
FALDtex_num1,54.4419989054,proteozyme
FALDtex_num2,154.221380118,proteozyme
FALDtex_num3,155.8510819227,proteozyme
FALDtex_num4,159.9514217012,proteozyme
ALR2_num1,40.926264641799996,proteozyme
ALR2_num2,41.0887197208,proteozyme
ALR2_num3,38.8793306464,proteozyme
ALR2_num4,51.2885212906,proteozyme
AMALT2,103.6853032055,proteozyme
MLTP1,239.1190836304,proteozyme
HEPT2,51.565751543299996,proteozyme
CYSDtex_num1,54.4419989054,proteozyme
CYSDtex_num2,154.221380118,proteozyme
CYSDtex_num3,155.8510819227,proteozyme
CYSDtex_num4,159.9514217012,proteozyme
HXAND,171.4355429362,proteozyme
G3PItex_num1,54.4419989054,proteozyme
G3PItex_num2,154.221380118,proteozyme
G3PItex_num3,155.8510819227,proteozyme
G3PItex_num4,159.9514217012,proteozyme
G3PGtex_num1,54.4419989054,proteozyme
G3PGtex_num2,154.221380118,proteozyme
G3PGtex_num3,155.8510819227,proteozyme
G3PGtex_num4,159.9514217012,proteozyme
G3PEtex_num1,159.9514217012,proteozyme
G3PEtex_num2,155.8510819227,proteozyme
G3PEtex_num3,54.4419989054,proteozyme
G3PEtex_num4,154.221380118,proteozyme
G3PCtex_num1,54.4419989054,proteozyme
G3PCtex_num2,154.221380118,proteozyme
G3PCtex_num3,155.8510819227,proteozyme
G3PCtex_num4,159.9514217012,proteozyme
MOAT3C,43.47997923729999,proteozyme
RHAT1,48.5126526765,proteozyme
GLCabcpp,215.58739939859998,proteozyme
GALT1,53.921746420699996,proteozyme
GLCTR2,52.0690981336,proteozyme
UDPGPpp,80.334696952,proteozyme
PPPGO,112.14049571959998,proteozyme
DAMPtex_num1,54.4419989054,proteozyme
DAMPtex_num2,154.221380118,proteozyme
DAMPtex_num3,155.8510819227,proteozyme
DAMPtex_num4,159.9514217012,proteozyme
DCMPtex_num1,54.4419989054,proteozyme
DCMPtex_num2,154.221380118,proteozyme
DCMPtex_num3,155.8510819227,proteozyme
DCMPtex_num4,159.9514217012,proteozyme
DGMPtex_num1,54.4419989054,proteozyme
DGMPtex_num2,154.221380118,proteozyme
DGMPtex_num3,155.8510819227,proteozyme
DGMPtex_num4,159.9514217012,proteozyme
DTMPtex_num1,54.4419989054,proteozyme
DTMPtex_num2,154.221380118,proteozyme
DTMPtex_num3,155.8510819227,proteozyme
DTMPtex_num4,159.9514217012,proteozyme
GMPtex_num1,155.8510819227,proteozyme
GMPtex_num2,159.9514217012,proteozyme
GMPtex_num3,154.221380118,proteozyme
GMPtex_num4,54.4419989054,proteozyme
IMPtex_num1,54.4419989054,proteozyme
IMPtex_num2,154.221380118,proteozyme
IMPtex_num3,155.8510819227,proteozyme
IMPtex_num4,159.9514217012,proteozyme
UMPtex_num1,159.9514217012,proteozyme
UMPtex_num2,155.8510819227,proteozyme
UMPtex_num3,54.4419989054,proteozyme
UMPtex_num4,154.221380118,proteozyme
G1Ptex_num1,54.4419989054,proteozyme
G1Ptex_num2,154.221380118,proteozyme
